Id,Last
129061,1651953
129063,0
129065,1
129066,102
129067,1
129070,114794
129071,1
129072,498628893691090494683179122688
129073,25474838
129075,159979583092448317931520
129080,1766
129082,97
129084,795320159
129085,12457
129089,-3
129090,22737806937630412
129092,5
129094,9146316814629741789184
129095,-34041288838322828
129096,66742819406971641856
129097,57472115932658900992
129104,0
129105,4
129106,1
129107,179292
129108,236
129111,242
129114,2285403281528237852721152
129116,26
129117,145027
129121,786432
129122,2729820016656289783815520387072
129124,3222379039
129125,0
129127,181
129128,3070
129129,433
129130,6
129131,5
129133,2
129134,20
129136,3336893489
129137,1936
129138,11358
129142,2127
129143,298023223876952960
129144,405483668029440000
129147,2000
129151,9343
129152,1
129154,-50055398850117165056
129155,2
129160,4
129161,105
129162,4
129163,7234
129164,50
129165,124337568994100
129166,671020081246019248195175568331767808
129169,1670761
129170,1116
129175,3
129179,404
129180,22351
129181,3043
129182,9
129183,5
129184,1628413597910449
129185,87409
129186,70180474597226
129187,0
129188,125
129191,6080
129192,6
129194,3553798814962709765195563008
129197,1
129199,303
129200,281945874401813
129202,5
129203,13995753241
129206,14161061600
129208,5
129209,783
129211,70368633186151
129212,1
129213,138136179160515280
129214,17732
129215,101
129216,352
129221,2241723481851415
129222,565
129223,19599665578316398592
129225,19683000
129226,4
129228,0
129230,362
129235,78125
129236,1147192132487813
129237,272302801683794592
129238,94150
129239,0
129240,141197978871
129241,2512739556091671609344
129244,7
129245,698841945758
129246,16482304
129248,192738010867444
129253,39896133148805992
129257,2992164618829255249961680896
129258,4
129260,3
129261,16410
129264,2978
129265,366849901919230820352
129268,-1
129272,319956
129275,2772344746246680346624
129279,1
129280,78
129282,19490757
129285,1
129286,58
129287,104
129288,96554219846263608705024
129290,16477
129291,33
129294,7
129295,847
129298,33521664
129299,134
129302,1333
129305,98189995
129306,417
129315,130
129316,1249
129317,44170136425049022464
129319,7944553245879680
129320,586469694493334411556306970666461414031360
129322,605817532105276
129323,135597949640160565535541794177024
129324,0
129326,2518
129329,1
129330,-293471276
129331,5283369867
129332,44
129334,40524319282
129335,399
129336,85689237116
129337,1168
129338,95
129341,103
129343,8029
129346,1208813185838321123889075024626199351933193218652532375552
129347,1294
129348,110
129350,18
129351,-3
129354,17
129355,2
129357,8
129359,51
129368,1314631
129370,5038592
129371,367
129373,282587565659572961280
129378,2766
129390,447
129394,7881197
129397,609250
129398,4714260332031250
129399,31
129402,4
129403,4587688421425418482332008829681664
129405,11622886011830272
129407,813688803910670691837411328
129410,95748899261728473088
129411,20431056405966639578742784
129412,16645
129413,63826016707850501401508736663552
129414,2
129415,-16185867668344012
129417,147
129422,0
129423,7783987
129425,5112
129426,186232822549870
129428,1
129429,5
129431,-14
129432,965467
129436,19840464
129438,128
129439,37
129440,384
129442,377198408
129443,355528237429043
129445,1913047960
129446,65062661
129449,27
129450,6875
129451,1666
129453,0
129454,7
129457,-150538389461956790803338448863232
129459,3747174407331460415488
129460,4087006922
129461,70645562769
129464,0
129465,2
129467,1
129468,59
129469,10
129471,50
129474,70
129477,13778
129481,14
129483,22964868346
129485,30403720632660
129486,877
129487,263
129488,24724
129489,1600
129492,-1975696581176
129494,1
129498,1
129499,44493176832
129500,196
129503,0
129505,31500
129506,3
129508,1
129509,1
129514,341044
129515,9932925
129518,1
129521,3
129523,28050492851
129525,1292
129526,4741632
129527,7733
129528,11840
129529,2214587520
129532,331809088406733622050633547776
129533,1
129535,-1
129538,30
129540,7
129541,13182746408
129542,43
129543,2649697
129544,709
129545,3282855749315576362696704
129549,27623
129550,2586425327632434
129551,2
129553,4411
129555,22505106561762793070002176
129557,3025573178
129558,677
129559,52
129560,425760760
129562,7
129563,4
129565,72
129566,1100485517204049100800
129567,8164
129570,6473092816367653557895168
129571,1103
129572,2113348240
129573,242
129575,130415552488
129576,7963479869
129578,14
129579,0
129580,1
129581,2800427085700
129582,1
129590,46
129591,18379
129600,4
129601,7
129603,2190252120185
129604,6
129605,134508402916149
129606,4447
129608,13373310
129609,754
129612,-4
129613,71
129616,6
129617,120747042486094032
129618,79777
129620,10000000000000000303786028427003666890752
129622,833333333333333319352320
129624,1851386207
129625,1
129626,3120
129627,789
129628,149
129629,1
129630,29
129632,1278
129633,5
129634,2727058459753038
129638,1
129639,504857317670232981504
129640,341383505865620
129642,459762
129648,890
129649,32896
129650,132044815499520
129652,1000754432773076096
129654,0
129656,329750466127833
129657,58474
129658,13240761730504032
129659,6
129660,4
129661,2069
129666,746
129667,5526
129669,1
129670,4
129675,608845475416039432912896
129677,1
129678,948212280437750441705472
129679,1190134
129680,49
129681,1
129683,72
129684,114692890480116793344
129685,722722
129686,504690017
129688,102153828835119676507815564485328896
129690,108262302270772
129696,5087
129698,97931
129699,10817761
129700,-3
129701,61
129702,64
129705,33624
129706,2512
129707,1
129708,4775
129710,90854342475261
129711,12321
129712,6685542830954666524672
129714,18437832696789559410688
129717,175859194687758
129718,1
129719,2386
129720,0
129727,1315041316842168127586304
129730,1444
129731,150
129733,171718219950879375360
129734,1665
129736,146510
129737,-70241187753472204734464
129738,64833269
129740,1
129744,6
129745,23104
129747,6202
129748,32645356640144803492991947409349492604928
129750,2252799072265624320
129752,294
129756,17
129757,1167
129758,695387522379557
129759,1340257053923
129761,295
129762,3
129765,15423070
129767,95101984
129769,2
129771,203
129773,26635271857385
129774,1
129777,890
129778,7011
129780,3329
129782,2846070763778
129783,823457427420946
129785,20
129786,2741569600
129790,9971
129791,91165388
129792,0
129794,181
129795,222802719462
129798,8714
129799,374
129800,7717
129802,40
129804,145166910196126
129806,78141433856
129807,210645037899
129808,146
129809,32
129811,268435456
129812,23
129813,-7
129814,264
129816,0
129818,0
129821,93824997829293
129823,275
129824,132421841
129826,884857437121
129827,1
129829,2671126
129830,1683
129831,262765886779941888
129832,1
129834,16384
129836,8
129837,283
129839,19181716151413120172032
129841,1211
129845,11816242190575
129846,8724552309817344000000
129847,0
129848,7
129850,56505408
129851,119
129854,11111111121112
129856,1
129857,66
129860,1539
129861,1513
129862,279381762131009
129863,1
129864,183
129866,2647572058095718
129867,554328
129875,18144
129876,197326
129878,624
129880,94
129881,533713359319740480
129883,6549
129887,17973370478504
129888,68814528629021928849408
129893,-9600023754736584704
129898,10000000000000002
129899,79
129902,507899361905
129905,-5108933510880003
129907,2212405650
129910,63
129911,304909201996079987910879739904
129915,-5935531
129917,210
129918,5984
129920,75
129922,6575350
129923,115
129924,2003
129927,422
129928,6100080207560938496
129929,3301999647
129930,937024
129932,1
129933,21450531825360
129934,9660
129936,38153
129937,3877
129938,252
129943,74
129945,1625897123058159872
129947,362
129949,1074
129950,8767
129951,1
129952,195312491
129954,9073
129956,860944663415
129958,208628190911
129959,4
129960,4658868172
129961,13098543018
129962,19
129964,11
129966,272
129967,75
129968,1881049204370439667712
129969,22894654
129970,21952
129971,1
129972,230061051
129973,1
129975,1
129976,0
129980,41140
129981,2503839124670
129985,11467
129986,3
129987,17
129988,2
129990,0
129993,397
129994,460
129996,822117399240965448181743616
130001,839955282522274
130006,4
130007,399285498209
130010,295147905179352825856
130011,4
130013,3
130017,4
130021,4753869120
130022,0
130024,1610612733
130026,3231675487858598608896
130028,204127536266119053312
130029,1
130030,3486920813753920
130031,-1
130034,1154
130038,2133000
130045,63169441657
130046,278
130048,267828562142
130049,127806567678
130051,28
130052,1401029485328289901749573673368889872289891545513984
130053,669763377509141120
130056,209885540679479776
130057,93528
130058,0
130060,121
130062,9733
130063,583816902407086319599616
130068,98641
130071,60145
130074,60
130075,9319
130078,93194280870897849991168
130079,968575477045312487424
130081,937
130082,9
130084,157369944118041024
130086,17
130087,1
130093,3776994870793005313623940102633600885421884789628059254784
130095,1
130096,576
130102,245
130105,515400931
130107,5918716
130109,44263895910447916458704896
130110,4
130111,122
130112,13136056992021088345933506196257775255868401784979456
130113,0
130114,1
130116,1129718145924
130118,0
130120,14241298404498750
130122,4
130127,464286697597013120
130129,4
130134,836
130136,0
130138,70891067263152272
130140,1
130141,23
130142,34631967692641572
130143,47446037541697586462720
130145,259420983242
130149,4364793695063
130151,2863789159379953243914240
130152,2316866493981973418141024256
130155,9
130156,1
130157,2
130159,9
130163,3
130164,653513610974479
130165,7895
130166,2913240699
130167,77362000835996379114481260377371213434558538055680
130170,1
130172,293762
130174,151322127263457152
130175,4265518173351093
130176,185540068027414784
130177,527
130187,249
130190,21061
130192,6911414134598114738176
130193,265177197925
130194,2611541742902124
130195,9216
130196,27424457838633
130200,1
130203,8951999555715882836775659372544
130204,7132752605955632128
130206,51
130207,1
130208,144
130209,45853166
130212,46
130213,19248832
130214,4
130217,69783
130220,3
130222,9216
130223,0
130225,67940
130227,2040919378508
130229,-1340660662
130230,21
130232,30255895892912168
130233,4
130234,170497
130235,4
130237,1429799526699
130238,121
130243,15033633249770520
130245,2
130249,38303414229539712
130254,-8
130256,36
130258,4145364872
130260,81
130263,8
130264,3
130267,0
130268,88043969
130269,55550453161271064788992
130270,4
130271,20
130272,0
130273,340282366920938463463374607431768211456
130274,10314424798490536576964100096
130275,1523489
130277,140
130278,488
130280,0
130282,58489318
130283,6774574645796533248
130287,73356842002100682489856
130290,72
130291,106719953320
130292,31354783364858021217300780284542674664423424
130293,16850479992
130294,1
130295,768
130297,43794648930672
130299,317440493
130301,20845988
130302,19101
130304,41058944515130464
130305,4
130306,-49277725501008144
130307,125790806258688158121066496
130308,1
130313,247
130314,46
130328,79820874316144896
130331,-8914323
130332,6669440684637573611520
130333,2
130334,146001470499712064
130335,706266
130337,4
130339,1325175709
130340,2862423051509815808
130341,10477760685202598518355201715152992878985216
130342,455998772552
130343,1488
130344,806746693622194958761984
130345,-22133248
130346,71
130347,4681
130349,15571237
130350,1
130351,53087
130353,1
130356,69
130358,19
130359,4129
130361,1
130362,6819730931931151335424
130365,568363950380111616
130366,459542
130368,418089296461823
130372,1160
130374,517915132742
130375,1015669530237815606238798413824
130379,4
130380,999000
130381,17094416
130385,98232832
130386,44560482150
130387,1216451004088320000
130388,200769257553
130390,83336339
130394,6562338210857751319739891712
130395,1
130397,266
130402,87573815402398073237714903786798142455808
130403,584
130404,4
130405,127
130406,42714791936
130410,236
130413,51760987096
130414,-3
130415,20
130417,3036038652273
130419,-674925144354
130420,14504
130422,11
130423,8
130425,123899107696
130426,0
130427,596467766541
130429,28984094
130430,7631
130435,3
130439,55639
130440,37
130443,3386885973362
130444,2
130445,35
130446,461914655430988595200
130447,44319382
130449,3
130453,25
130454,631015
130455,15122
130457,4
130462,25
130463,6439073
130465,0
130467,1204281
130469,7
130472,2
130473,1555851902976
130475,183958193843792117760
130479,131057577510
130482,1844349560
130483,5702671120160021119636773873385472000
130485,20
130486,1547
130487,5
130488,960
130489,1
130491,3
130494,52
130495,37
130496,4473642
130498,555555555555555456
130499,7
130500,1281250
130501,16342250157966834
130502,1462
130504,0
130505,1182542652422868006796024348672
130506,96
130508,5
130509,41470
130510,215127518086232
130512,407199770251763648
130514,83
130516,2721
130519,5830402582814375542784
130521,494538332
130522,1
130523,25194240
130524,1245324447119185106121523200000
130531,884085911344119808
130532,76901127670
130535,1086
130537,1
130538,139584105233
130539,262145
130542,218
130543,8
130546,2873
130549,44725291920557
130550,1706
130552,11
130553,36
130555,3748
130556,499
130557,-4937246969845634826240
130567,305
130568,13029806159083868258304
130569,29386614055844617488390073075367936
130572,11495692652
130574,8949
130575,1
130576,5
130577,3691
130579,1
130580,2438
130582,124376016487663501312
130583,97617306
130585,2741
130586,1
130588,131422560
130591,45183
130595,30
130596,0
130597,1
130600,0
130602,1346
130605,272
130606,5
130608,356
130610,1
130612,178523360
130617,0
130619,1
130620,340317945818881856
130621,3
130622,290
130623,17
130626,32614907904
130630,1
130631,8425092751196431
130636,0
130637,1800122483475
130638,59
130639,922
130642,47
130646,2588
130647,301
130648,5756130429098928639618375738640564224
130651,7
130652,0
130654,58205
130655,1264103955984
130656,10565747
130662,1043333305
130663,795
130666,27
130677,27220
130678,417
130680,0
130681,32536686364477
130686,2289
130688,0
130689,169
130697,176
130699,18
130700,15979082092619945742434304
130702,247
130703,6
130705,88
130708,7701
130709,1
130711,147
130713,7
130715,54413821892871260733440
130716,0
130717,11730936157061365760
130720,73227391628352716800
130722,12
130723,76
130724,18269
130725,-1
130726,1071131795708188
130732,252781003296439
130733,48
130734,31209
130737,17387673626552903680
130738,832672625439347546961767038976
130739,200291280469622784
130740,1009968
130742,1887022
130743,44708204709420914829026465860298419147374592
130744,-1768286
130747,15
130748,15
130749,190
130750,5
130751,0
130752,727593505575051651448832
130753,2
130754,136620439088206992
130755,40669382603
130757,45622957237070602240
130759,189821893089565605888
130762,57155629504430826285886080577438529656373379072
130764,2067
130765,1
130767,1
130769,1
130770,1
130771,458
130778,100
130779,352
130780,0
130781,2147493102
130782,12
130787,517
130789,137
130790,328
130793,267097
130797,928
130799,6866353
130800,1019
130803,39616902859140718592
130804,369
130805,105
130806,1115917479276007891864125440
130807,191477413
130810,758
130818,181
130820,1
130821,21077565141399016
130822,1
130824,27
130826,24400809980
130830,137307
130831,2
130834,99576202057691856
130835,18
130836,463
130837,4
130840,3
130844,-326884255997
130845,3
130850,557148610546612355364778055565312
130851,137
130857,18482
130861,1180591620683051696128
130862,2
130863,2
130864,1
130865,2520
130868,28496777211592
130869,55579
130870,19991
130875,564860312991
130876,55427967232495
130878,1836
130879,7096897
130881,1270865805302
130882,8600
130883,104715815135851440
130884,0
130885,6107
130888,1308109374437
130889,1
130890,196452
130892,275
130896,98200163047169662413438976
130897,4015704958422
130899,2
130900,1102904083660780546818048
130901,587
130904,346546700608706240
130905,33412135571831844
130907,45765225
130908,5
130910,1
130911,360977
130913,557056
130914,60920
130918,530835922033824
130919,167
130921,36
130922,1
130925,477300407582879121408
130926,40704595
130927,1
130928,98
130933,22091513472216108
130935,1
130936,4
130937,0
130938,107
130939,577855093673994961813504
130940,773222409248199
130941,171206374765
130943,513293594376771392
130949,-22038615007843
130951,6
130952,1
130958,979809658227406798848
130959,12
130963,650
130966,111
130967,6676
130970,23
130975,730
130977,1667491921053
130978,856
130980,34835
130984,11028
131000,477
131001,27763
131002,693090538757878008479433214677181530112
131003,6061193531453484921482379264
131004,299999999999999936
131005,35340541
131007,-495661781956150080
131015,4471
131024,46
131028,0
131031,58731442740538638336000
131035,1
131036,60
131037,1747
131039,57174629810176
131040,6133
131041,2578307177718
131045,171798
131051,705869984
131052,227
131057,4
131058,3711748710357295
131059,27067100
131062,131
131064,1
131066,314
131067,23
131070,97218983824
131074,2920
131076,38387125875316048789504
131077,3429
131078,2
131079,51572041503907371676598272
131080,89084256837206
131083,6
131085,-496919603244451
131086,12845313733284
131087,5
131089,17480736927
131091,43
131092,5323
131096,702
131101,277776188320627392
131102,58792482802
131103,122162287397
131105,3
131106,1123211
131108,8
131111,3046655257861
131112,155277945799949856
131114,4
131115,7104819073357022013324617971457630704500736
131120,1
131125,56
131128,83
131129,238
131130,100073055427817472000
131131,1
131133,4887551642527001600
131134,766
131136,0
131137,2907
131140,7
131142,542
131143,219
131144,2
131145,3
131146,312
131150,4337
131152,2033344440912
131154,173083088323306269785974222054667816271872
131157,15483358506138009600
131158,-308005687845926136266112780807073431552
131159,0
131160,2062
131161,131726651956523
131162,1329163034642683
131163,36
131165,6420448495277942
131168,86
131169,30
131171,16701113239116714
131172,0
131180,196
131182,4125636888562548920533034186309632
131184,436
131185,1747
131186,617
131188,0
131190,73133
131193,73602781
131196,66
131198,61
131199,1624331160
131201,46393311564433
131202,96642
131203,2
131204,810568137864555433501392896
131207,2025
131208,1
131213,154
131215,191694
131216,827240261886336827392
131217,6
131220,72
131221,224
131222,605238
131223,182
131224,150
131226,200
131227,6268637952000
131230,15318
131232,0
131233,9005
131234,0
131235,443
131237,100642056525583
131238,27749
131239,175
131241,9034502400
131243,165225579162724
131244,0
131249,66779274396028408649115238400
131250,137
131252,2
131253,276480810549248
131254,0
131256,1129718145924
131257,659590619284507587510272
131258,136
131259,46
131264,27431
131266,1
131267,251
131268,1422468565673792890019512320
131269,361
131271,9854895
131275,34541610697917678222150122117540131528245248
131280,-63334082473
131281,4820
131284,5
131289,0
131291,24795605196403
131292,95926375405868548096
131293,365516150985
131295,1010580540
131297,7470421028885434
131299,30000000
131300,139
131302,21006
131306,5324384894752811
131308,61
131312,47
131319,3570125
131322,0
131325,15654265239209850699776
131327,268240654014110144
131329,1141
131330,476
131331,4493
131333,920
131334,360561490742947136
131336,1
131337,1
131338,1
131339,33777
131344,3
131347,1
131348,7103270810327
131349,1334701
131351,4
131352,572204589569999
131353,143
131354,966869777
131355,4058
131356,5
131357,3456
131358,3572846569215
131359,1
131362,10
131364,4
131365,10729
131366,9123
131367,4
131369,22920
131373,600323
131379,166771816996665696
131380,5462723243482985
131381,2348
131382,3176523
131384,583
131386,19117
131388,3
131389,1111111111111111179197135620610356299040699920330784768
131391,4594
131394,3959099827411
131395,972866430709568
131401,1
131403,562
131407,3
131410,2988
131412,2505336
131415,82
131416,1782
131417,87
131418,5767168
131420,1
131421,17049982193
131422,91
131436,439
131437,6637174619825671
131438,154
131439,0
131440,5331
131441,598041351078468
131442,2
131443,77680788888045742143265832960
131444,-3
131448,10091627973431356
131450,234927252386727744
131451,16692642
131454,991841434
131455,2
131456,53157120986844038439923540600891113472
131458,83
131459,2
131461,12163
131462,1
131464,7464940011082765828096
131465,14157088668977377312768
131469,1392
131470,0
131471,32
131473,132316928041105706192407101440
131475,10548533295607402
131478,3518638952532
131482,2922589005
131485,27
131486,334
131488,10601
131490,2
131491,1
131492,25874539846901192
131493,2181001623
131494,1
131495,476181122450210624
131496,1
131497,729614
131505,13323893574085038309376
131506,380
131508,15840448094208
131514,17
131516,11155399269181573562368
131520,1
131523,784216161867587200
131526,681708726543
131527,4715955220791069809852160621332089798656
131528,124370502582497569628980664466944294912
131530,4903022043055128643104558556800703997312761856
131532,16957823
131535,906150280
131536,1145411
131541,3
131543,47
131544,47
131546,60
131548,55
131549,7949
131552,217822746936144544
131553,81610435
131556,17789136529250
131558,107842790455334176
131560,1
131563,8589880625
131565,29776934546342464
131569,616789
131571,77
131572,108
131575,2751
131576,72
131577,70274592610226
131578,12
131579,24
131581,401799765855712726482944
131582,94112790021952
131585,2376196095585231872
131586,447
131589,0
131590,1612075210037021696
131592,13
131593,144115186913594416
131594,773624
131595,9739
131596,3040604
131600,5
131603,225809770695098368
131604,6163
131608,28
131612,7550274793151
131614,2249
131616,716602456719076224
131617,2438941389381370212515840
131618,1
131619,451
131620,104972
131621,1798740
131622,154
131623,44228699419853373440
131624,-4
131627,12870
131630,5
131631,7174463023
131633,1
131636,13
131638,60586108801
131639,740
131642,20
131644,20941
131645,1
131646,6
131647,20836
131648,1
131651,9241
131652,123575056
131657,107
131660,74
131661,19881839148258138521600
131663,557
131664,55434
131665,2773
131666,2
131667,10100000
131669,111111298
131670,1
131671,131716
131674,2844443917
131677,0
131678,67843315700394193059840
131680,-2
131682,102160018897444870993515380736
131684,86571545599100
131685,29
131686,1
131688,1910
131690,447294
131691,9165371613983170
131692,563
131694,1626
131695,2224811
131696,25068910772059829841166336
131699,104
131701,2529855399
131702,1
131703,81
131711,3323
131714,3552128
131716,24870126718865264
131719,4815228080053945
131720,379160017
131725,-994938309955
131729,1431
131730,43249855813
131732,2819566
131734,2
131735,2
131736,155509
131737,12696
131739,1
131740,38
131741,12786764813645
131744,6404275765
131746,32914441
131747,2022
131748,7222873082376801484800
131749,288954721379361339310342144
131751,1723
131754,607927101801820
131755,-796483574916192621559808
131756,144
131757,63581778953757880
131762,133
131771,9
131772,2542
131773,72
131774,6006504658486357
131775,27514634240000000000000
131776,0
131777,94371657
131779,7770342779
131783,235220381269
131784,1
131785,2
131789,98100660462739895243228052125571624360874000820417331200
131791,1
131792,145145
131793,27433
131794,3655709227249338
131795,3636239113386478592
131800,3
131801,1
131802,492371042451
131803,8657387
131804,1
131809,988579585
131810,3308250
131812,118
131814,252833749
131815,153577757048
131819,5616371724370666586112
131820,131818203011406896
131823,5637
131825,94695982351
131828,467187465
131834,17099
131836,8589934593
131838,1159906846445260544
131841,446088369912
131843,10
131845,3992096250836003689101311082496
131846,54
131849,54495
131850,-23
131851,1
131856,7006302246093749248
131859,0
131860,0
131861,184
131862,1056331
131863,2228
131864,56
131865,5243615137036530688
131866,653990189098
131867,44253982345638141952
131868,2049
131869,1
131871,427859097161
131873,42853
131877,5
131878,733
131879,111719166691840114688
131881,109111036777098688
131882,975
131885,10
131886,1
131887,-1
131889,0
131892,280
131894,390937
131895,-10
131896,0
131897,357139678477481472
131899,-242686626407684224581632
131904,346063
131906,26967468493
131909,325
131910,984033
131911,1
131912,157
131915,317
131918,1329227995784915872903807060280344576
131919,1555
131920,58
131922,24
131923,272272577127071296
131924,99
131925,2257918285242262
131929,94134791061
131930,48823
131932,4007808
131933,886384871716129238679552
131934,8859
131935,1
131936,33651029204170600
131939,184893
131942,0
131946,5247
131947,13545
131950,1888290557426812583936
131951,-297
131952,1156828512
131955,6
131957,1074569613740611207168
131959,84
131960,0
131961,127784523940335
131963,1477568095192517705728
131966,149340
131970,520888
131973,13630200010461
131974,34927596522506340
131975,9240
131978,144
131983,1525848440537232
131984,224986378405
131988,65703365629
131989,-22996370318994
131991,1
131996,134
131997,19598025983313956864
131998,27608646901560678285312
131999,5
132000,2658455991569831745807614120560689152
132001,32752033994479420
132002,9
132003,-25
132004,3145723
132007,247845
132008,14
132009,8
132010,393815036670135173120
132011,111
132012,1
132013,668
132015,196
132016,36306
132018,10
132019,4
132021,-3407
132022,102879759
132023,8
132024,384
132025,46290195
132026,10528406857
132029,1
132030,75441
132034,1
132035,80000000000000011196899214370267591514051488340810082779418522524602859520
132036,1243
132038,7
132039,259717522850
132041,928099947224
132042,1359
132043,1372589353
132045,82580780462197090287616
132046,1
132047,102112
132051,170
132052,4832
132053,12240417070467
132056,2789
132062,102901
132063,30180779129523
132064,241
132066,1
132067,11667
132068,100
132069,1
132070,1
132072,956
132073,7
132074,1377
132075,50298089904801488896
132076,337978986519657644032
132079,3816
132080,7247066407453616
132081,2
132083,211069
132085,1
132090,214877019857456660480
132091,2147490841
132093,578
132097,2
132098,3584907112121129
132099,2392064
132101,400
132104,-4197208356374
132107,76145753455069085696
132109,87438
132111,156816
132113,65951
132114,281
132115,101
132117,3675
132118,35334945972413668
132121,37133262473195501387776
132123,27231714819135143673856
132126,149
132127,99999999999999984
132128,61966274072077790451369041199104
132129,220
132130,1297
132131,5
132132,136
132134,9070414
132136,451992
132138,4
132141,6
132142,1
132143,1
132144,624
132145,248325345101097885237248
132147,3980784324112347
132149,209317266962919744
132150,121619
132154,1
132155,100215904810
132156,1
132160,0
132162,3
132165,7980869832
132166,369417644565370175488
132169,3936845
132171,1
132172,18
132173,1
132175,1057356513411599
132179,1
132182,129924040926296640
132183,2396988390
132184,26528
132186,748932511716928258048
132188,3
132189,9598811389
132190,89
132192,1050
132193,34094041
132194,4
132198,0
132199,25
132200,5602525736
132208,3422
132209,1427
132210,4538018949359464718794752
132215,52757765727466703331030920627146717604878483456
132216,598
132217,71111117
132219,176
132220,11776
132221,446
132222,87616881
132224,995883995658574358380544
132227,417037569232796
132229,10383
132230,1021020
132232,84882226406184649228288
132233,526367
132234,21738996255
132235,8013731
132238,1142302521147911
132240,936735006674638
132244,31077346740535468
132246,34
132251,41736492051778128
132253,96645519011093905408
132255,120821655562672784
132256,13044456976921794
132260,309148687493954197564424192
132261,1
132262,55415197638867034112
132266,6500999630261377302528
132267,1
132270,103
132271,21770
132273,1567
132276,1
132279,4
132283,8712
132286,2876
132287,6
132288,86
132289,8582882169611759
132290,9990920310746001595296851484220102580308477686579200
132292,233
132293,119621821635332502291687773391328906473111552
132294,1
132299,552
132300,89372577
132302,-4907
132303,0
132304,345
132307,1
132308,1
132311,1
132313,5
132314,159624707672057774080
132316,48271355722406640
132317,143134124602
132319,32
132322,8201454756620863012864
132323,8999769554118630493234363713454080
132324,5
132326,4
132327,15695658587
132330,5353
132331,3
132333,2659
132336,722
132337,35291014608704
132338,0
132342,50625976562500
132343,110
132344,7216
132345,4517779918
132346,65677494565818
132347,1290
132350,79495168
132351,10147902782474
132355,1
132358,96
132360,11905086443922
132361,-95104292330491744
132362,66
132363,-60
132364,1482
132365,190
132366,162
132367,5
132368,632
132370,6
132372,1
132373,36250698926534386185769738536222720
132374,1117620632632
132376,2199
132377,27315
132384,3098
132386,1
132388,73885357344138505224192
132389,1882533334518107573817075302400
132390,1966876167636552
132391,1756
132393,68
132395,1279
132396,13131
132397,1361
132399,4295098390
132401,180180
132402,0
132403,1904854837662
132404,218
132405,73
132408,7831312042691678208
132411,35745960436892048
132415,6805147718234252771328
132416,51995
132418,6
132419,61903
132420,16497
132424,21
132426,3323
132428,25635586048
132429,1
132430,64
132432,26844
132433,269
132434,22811388585317
132441,1275
132445,1
132446,448538786647476845396254312602923958272
132452,1
132455,48
132456,6274
132457,1
132459,2
132463,4
132464,0
132467,581918239365879757275136
132469,462286975
132472,85
132475,29801460645337197556805926912
132476,9
132478,518484
132482,0
132486,62113250390421
132490,765379824048327
132491,4
132492,216904
132493,30441306932753
132496,14
132497,1
132498,1285303773949037568
132500,217
132502,178
132503,47345404510907228160
132504,131225482500046670466184642560
132505,716602502197270656
132506,0
132508,4
132510,1
132511,5614
132512,42225786
132514,4
132515,4
132516,0
132518,2
132520,12
132522,1046
132523,43
132524,1
132525,4825
132529,88
132537,192
132538,2363
132541,3
132542,3
132544,4
132545,143
132548,252649005
132549,17746699629692398533737447424
132553,13
132554,1
132557,819
132558,593
132559,440
132560,335
132561,1192132224868516352
132567,2
132569,31541
132570,1
132571,0
132576,12908913
132577,237
132578,5
132582,73
132583,9394
132584,0
132586,3454675249946148700530390597632
132588,12797202770059342
132589,5308416
132592,116
132593,77405809241
132594,107
132595,2
132597,136817127554
132598,77
132599,0
132600,36
132601,3
132602,6
132604,0
132606,80
132607,20
132608,82
132609,1105
132613,5873145245931
132614,2348810240
132619,43
132623,28
132624,852
132625,9
132626,2
132627,8457223721011
132628,1
132630,6
132633,1
132635,5
132638,505
132639,1
132640,1
132645,20
132646,1
132647,6
132648,15148209527702
132650,541102
132656,586
132657,1
132659,1
132660,110729363331350416
132661,882954206923
132663,5
132664,14263686
132665,90376
132667,1
132669,2
132672,11
132674,3
132676,622154460291661696
132682,18913352098
132683,1
132685,0
132687,11126324833
132690,101696983083860004700160
132693,89511103102442
132700,4
132701,25865840
132702,1044
132704,1
132707,3
132708,-711811869088339863133778980699201877963659993415680
132710,429
132712,732806091389871
132714,131024573654781488
132717,21568681136645872
132720,2042880353039758071612697477120
132721,866887176020724224
132723,3
132727,10918
132728,1
132729,1
132730,18367353072262
132732,4231
132733,8913805255
132734,1786912535551
132735,1380
132736,775756835937509
132741,267893121547182201952133284102144
132743,9882056848404
132744,98833364928837307649514012672
132745,49919
132746,2437
132747,104
132749,266
132756,3460
132762,37565215570028067291136
132763,189
132764,30
132765,1950135046219303195739400708292608
132766,2
132767,116
132768,233
132769,1
132772,94
132773,12
132774,2
132775,8887718991189
132776,7567136223787
132777,13967
132778,258479
132779,81
132783,801020270560270971043840
132788,27180522769369333760
132791,9998842
132794,295
132795,1
132796,349444725492
132797,889528
132798,46082896370798592000
132799,553988067409117970432
132800,9352863302296454
132801,14
132803,8115349838
132807,2186
132813,24061467864032624306850057158656
132814,3656158441111553
132815,65520
132816,2224451710181583093760
132818,257
132819,70660
132822,168
132825,33
132827,2985841
132834,310
132835,1819
132836,1
132837,346255293794811733635842269249536
132838,594
132839,29
132840,0
132841,71068
132842,1
132845,176
132848,0
132849,227385079489575823060308188911089221632
132851,863155806
132853,2305843009213693952
132854,82144367629822955997888512
132855,464853740523648543115830142515019776
132857, 9999999999999999455752309870428160
132858,589312
